timestamp,junction_location,day_of_week,hour,road_type,number_of_lanes,traffic_signals_count,large_vehicles_count,temperature,humidity,rainfall,weather_conditions,nearby_landmarks,event_indicator,traffic_demand
2026-01-20 06:00:00,Junction_B,Friday,6,Highway,4,1,24,29.02,59.44,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2675
2026-01-20 09:00:00,Junction_A,Friday,9,Commercial,1,2,10,27.89,66.29,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3689
2026-01-20 16:00:00,Junction_A,Sunday,16,Residential,4,1,15,27.05,33.47,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2770
2026-01-20 04:00:00,Junction_A,Tuesday,4,Commercial,2,0,10,22.3,61.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2496
2026-01-20 15:00:00,School_Zone,Saturday,15,Highway,6,0,15,28.36,63.3,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3078
2026-01-21 16:00:00,School_Zone,Saturday,16,Residential,2,3,10,22.04,87.56,0.51,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2426
2026-01-21 09:00:00,School_Zone,Wednesday,9,Highway,2,2,27,34.95,62.49,0.9,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4007
2026-01-21 15:00:00,Market_Street,Tuesday,15,Commercial,1,0,9,27.43,66.72,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2051
2026-01-21 06:00:00,Junction_B,Monday,6,Commercial,5,1,16,23.18,70.83,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3018
2026-01-21 06:00:00,Highway_Entry,Wednesday,6,Commercial,4,3,7,35.74,72.68,0.92,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3127
2026-01-21 18:00:00,School_Zone,Sunday,18,Commercial,6,4,14,31.24,64.87,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,5947
2026-01-21 18:00:00,Junction_B,Thursday,18,Highway,3,1,29,28.8,35.68,0.98,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3970
2026-01-21 17:00:00,School_Zone,Monday,17,Residential,6,4,11,29.08,54.45,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4485
2026-01-21 04:00:00,Market_Street,Thursday,4,Highway,3,3,24,31.75,89.02,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3314
2026-01-21 19:00:00,Market_Street,Friday,19,Commercial,4,3,10,30.13,76.88,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4632
2026-01-21 00:00:00,Junction_B,Friday,0,Urban,3,0,12,27.86,83.58,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2200
2026-01-21 07:00:00,Highway_Entry,Monday,7,Urban,5,3,16,30.01,23.16,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3109
2026-01-21 12:00:00,School_Zone,Friday,12,Urban,3,2,8,30.45,54.39,0.56,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2500
2026-01-21 03:00:00,Market_Street,Tuesday,3,Highway,3,3,36,29.85,69.97,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3588
2026-01-21 08:00:00,Market_Street,Tuesday,8,Highway,5,2,24,32.75,71.82,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4049
2026-01-21 23:00:00,Market_Street,Tuesday,23,Highway,4,0,30,33.08,44.18,1.57,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3311
2026-01-21 23:00:00,Market_Street,Thursday,23,Highway,4,3,21,35.48,55.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3576
2026-01-21 21:00:00,Junction_B,Tuesday,21,Commercial,1,4,12,41.03,70.62,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2560
2026-01-21 10:00:00,Market_Street,Wednesday,10,Highway,5,1,29,25.79,71.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3963
2026-01-21 23:00:00,Market_Street,Sunday,23,Residential,6,4,7,24.44,56.22,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2964
2026-01-21 08:00:00,Junction_B,Saturday,8,Commercial,4,2,9,31.38,49.98,0.76,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4518
2026-01-21 01:00:00,Market_Street,Saturday,1,Commercial,6,1,15,27.28,47.23,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3453
2026-01-21 18:00:00,Market_Street,Monday,18,Residential,4,3,12,28.64,78.97,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4216
2026-01-21 22:00:00,Junction_A,Tuesday,22,Commercial,1,1,20,28.08,64.19,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2113
2026-01-22 03:00:00,Market_Street,Friday,3,Commercial,2,1,11,23.73,68.42,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2373
2026-01-22 19:00:00,Junction_A,Tuesday,19,Highway,5,3,23,29.17,68.12,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4142
2026-01-22 22:00:00,Metro_Road,Friday,22,Urban,3,2,11,25.55,62.63,0.3,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2586
2026-01-22 01:00:00,Junction_A,Friday,1,Commercial,5,3,19,31.85,72.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3077
2026-01-22 09:00:00,Junction_A,Thursday,9,Urban,3,1,15,32.81,55.2,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3126
2026-01-22 19:00:00,Junction_B,Friday,19,Urban,3,1,8,33.91,76.47,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3629
2026-01-22 14:00:00,Junction_A,Sunday,14,Residential,5,1,13,34.46,39.85,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2843
2026-01-22 08:00:00,Highway_Entry,Thursday,8,Residential,3,2,9,23.54,86.27,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2986
2026-01-22 04:00:00,Junction_A,Monday,4,Urban,1,3,9,29.33,50.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,1533
2026-01-22 19:00:00,School_Zone,Sunday,19,Highway,3,0,21,36.29,46.96,1.94,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4686
2026-01-22 02:00:00,School_Zone,Thursday,2,Urban,5,3,21,33.26,52.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3158
2026-01-22 11:00:00,School_Zone,Saturday,11,Commercial,5,2,11,23.37,59.36,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3738
2026-01-22 09:00:00,Market_Street,Friday,9,Highway,3,4,28,19.1,57.97,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3803
2026-01-22 10:00:00,Metro_Road,Thursday,10,Urban,4,2,10,32.77,54.77,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4147
2026-01-22 14:00:00,Market_Street,Tuesday,14,Highway,3,3,16,32.06,66.35,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2233
2026-01-22 19:00:00,Junction_A,Saturday,19,Residential,5,1,10,37.0,64.48,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,4931
2026-01-22 15:00:00,Market_Street,Friday,15,Urban,4,0,10,25.07,50.23,3.17,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2387
2026-01-22 23:00:00,Metro_Road,Friday,23,Residential,2,1,12,32.13,51.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,3205
2026-01-22 18:00:00,Junction_A,Thursday,18,Highway,4,4,16,24.65,78.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4344
2026-01-22 12:00:00,Metro_Road,Thursday,12,Commercial,1,1,16,22.3,71.01,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1909
2026-01-22 13:00:00,Junction_A,Monday,13,Urban,3,0,10,35.28,59.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2108
2026-01-22 15:00:00,Junction_B,Sunday,15,Residential,1,1,10,35.17,78.32,1.1,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,3262
2026-01-22 20:00:00,Highway_Entry,Tuesday,20,Urban,3,4,10,29.97,77.36,0.36,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4279
2026-01-22 08:00:00,Market_Street,Wednesday,8,Urban,4,4,15,33.74,65.37,0.53,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4254
2026-01-23 22:00:00,School_Zone,Tuesday,22,Commercial,3,4,9,28.26,32.39,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2639
2026-01-23 04:00:00,Market_Street,Thursday,4,Residential,5,4,10,31.41,64.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2725
2026-01-23 00:00:00,Junction_A,Saturday,0,Urban,3,1,15,30.95,59.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2228
2026-01-23 19:00:00,Junction_A,Tuesday,19,Residential,1,3,11,26.65,74.64,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2911
2026-01-23 14:00:00,Metro_Road,Saturday,14,Residential,4,1,14,34.73,48.48,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2660
2026-01-23 13:00:00,Junction_B,Thursday,13,Commercial,2,4,7,30.61,78.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2602
2026-01-23 12:00:00,Metro_Road,Friday,12,Urban,2,0,10,14.68,33.67,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2033
2026-01-23 15:00:00,Metro_Road,Sunday,15,Residential,2,2,9,32.98,49.15,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2654
2026-01-23 16:00:00,Metro_Road,Monday,16,Highway,3,1,19,14.72,55.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3058
2026-01-23 04:00:00,Junction_A,Monday,4,Commercial,3,3,8,29.96,62.4,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2345
2026-01-23 09:00:00,Junction_A,Thursday,9,Highway,2,2,22,32.81,32.88,1.74,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3642
2026-01-23 23:00:00,Market_Street,Saturday,23,Highway,3,0,33,38.49,75.5,0.78,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3120
2026-01-23 16:00:00,Junction_B,Thursday,16,Commercial,3,4,7,33.99,53.78,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2735
2026-01-23 01:00:00,Junction_B,Sunday,1,Commercial,4,0,11,28.74,65.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,3642
2026-01-23 00:00:00,Junction_A,Friday,0,Highway,6,0,15,29.38,71.34,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2866
2026-01-23 17:00:00,Junction_A,Tuesday,17,Commercial,4,3,8,22.83,40.54,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,5506
2026-01-23 09:00:00,Junction_A,Sunday,9,Commercial,5,3,10,24.32,65.95,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4966
2026-01-23 11:00:00,Junction_A,Saturday,11,Residential,2,3,8,32.81,62.44,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2479
2026-01-23 03:00:00,School_Zone,Saturday,3,Residential,3,4,8,43.08,26.14,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2795
2026-01-23 16:00:00,Junction_B,Friday,16,Highway,4,2,31,25.75,47.07,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3361
2026-01-23 08:00:00,Metro_Road,Friday,8,Urban,2,1,8,30.59,52.33,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3894
2026-01-23 08:00:00,Highway_Entry,Wednesday,8,Highway,2,2,22,20.47,89.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3793
2026-01-23 15:00:00,School_Zone,Saturday,15,Residential,2,1,12,37.16,68.15,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,1,2823
2026-01-23 04:00:00,Market_Street,Wednesday,4,Residential,3,3,10,36.22,67.38,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2174
2026-01-24 19:00:00,Highway_Entry,Wednesday,19,Urban,3,4,6,30.22,54.95,1.41,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3884
2026-01-24 23:00:00,Junction_B,Sunday,23,Urban,5,4,14,22.71,41.37,0.03,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,4439
2026-01-24 03:00:00,School_Zone,Monday,3,Highway,4,3,27,22.2,80.42,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3003
2026-01-24 10:00:00,Highway_Entry,Monday,10,Residential,5,0,15,26.71,60.85,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3830
2026-01-24 05:00:00,Market_Street,Monday,5,Residential,3,0,11,31.58,75.01,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1983
2026-01-24 17:00:00,Junction_B,Thursday,17,Urban,4,0,6,29.1,59.36,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3156
2026-01-24 06:00:00,Highway_Entry,Monday,6,Urban,5,0,8,32.23,45.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1918
2026-01-24 00:00:00,Market_Street,Monday,0,Commercial,2,3,12,24.7,65.81,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2374
2026-01-24 08:00:00,Metro_Road,Tuesday,8,Commercial,4,0,11,24.8,81.83,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3949
2026-01-24 00:00:00,Market_Street,Friday,0,Commercial,4,1,10,30.16,37.0,0.08,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2739
2026-01-24 02:00:00,Metro_Road,Sunday,2,Highway,4,4,28,37.67,47.37,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3083
2026-01-24 22:00:00,Market_Street,Friday,22,Residential,1,3,11,35.29,72.29,1.65,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,1842
2026-01-24 00:00:00,Highway_Entry,Wednesday,0,Highway,4,2,27,38.96,67.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3107
2026-01-24 17:00:00,Metro_Road,Monday,17,Highway,5,1,30,30.53,47.03,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4293
2026-01-24 05:00:00,Metro_Road,Saturday,5,Commercial,6,0,7,19.46,53.77,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3525
2026-01-24 17:00:00,Junction_A,Thursday,17,Urban,1,1,14,38.78,48.12,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3291
2026-01-24 17:00:00,Highway_Entry,Friday,17,Residential,1,4,6,33.73,64.05,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3464
2026-01-24 23:00:00,Highway_Entry,Tuesday,23,Residential,4,4,8,28.12,74.3,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2781
2026-01-24 15:00:00,Junction_B,Friday,15,Highway,4,2,35,27.18,74.82,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3202
2026-01-24 07:00:00,Highway_Entry,Wednesday,7,Highway,3,0,26,32.02,73.43,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2576
2026-01-24 03:00:00,Junction_A,Wednesday,3,Urban,2,4,11,35.01,60.01,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,1,3139
2026-01-24 08:00:00,Highway_Entry,Friday,8,Highway,1,2,28,28.93,36.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3216
2026-01-24 17:00:00,Metro_Road,Thursday,17,Urban,3,3,18,28.19,48.93,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4361
2026-01-24 18:00:00,School_Zone,Thursday,18,Commercial,3,1,11,42.78,45.0,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3675
2026-01-25 09:00:00,Market_Street,Monday,9,Urban,3,1,12,35.58,58.6,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3842
2026-01-25 15:00:00,Metro_Road,Friday,15,Commercial,4,4,14,29.18,84.09,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3387
2026-01-25 22:00:00,Metro_Road,Tuesday,22,Urban,3,3,14,29.14,62.33,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3324
2026-01-25 12:00:00,Highway_Entry,Friday,12,Urban,4,2,12,27.47,39.93,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2184
2026-01-25 11:00:00,School_Zone,Sunday,11,Urban,1,0,9,32.62,68.73,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1683
2026-01-25 01:00:00,Highway_Entry,Monday,1,Residential,3,1,10,21.18,32.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2110
2026-01-25 11:00:00,Market_Street,Monday,11,Urban,1,4,6,24.08,58.26,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2548
2026-01-25 08:00:00,Metro_Road,Saturday,8,Highway,5,2,31,35.19,52.44,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4534
2026-01-25 09:00:00,Market_Street,Monday,9,Commercial,3,0,14,23.39,62.57,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,3602
2026-01-25 08:00:00,Junction_B,Sunday,8,Commercial,4,4,11,23.51,72.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,4638
2026-01-25 05:00:00,Junction_B,Saturday,5,Residential,3,2,7,29.14,48.35,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2653
2026-01-25 22:00:00,Market_Street,Wednesday,22,Urban,3,4,14,23.02,79.99,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3096
2026-01-25 11:00:00,Metro_Road,Monday,11,Urban,3,2,12,30.46,56.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,2552
2026-01-25 22:00:00,Metro_Road,Friday,22,Urban,2,3,8,31.77,88.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2162
2026-01-25 20:00:00,Junction_A,Sunday,20,Commercial,3,0,6,31.69,71.63,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4560
2026-01-25 08:00:00,Junction_A,Monday,8,Urban,4,2,7,33.19,43.59,0.1,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3893
2026-01-25 06:00:00,Highway_Entry,Thursday,6,Commercial,6,2,7,28.61,55.16,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,4159
2026-01-25 08:00:00,Highway_Entry,Tuesday,8,Residential,3,3,10,20.17,68.96,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,3760
2026-01-25 21:00:00,Junction_A,Friday,21,Highway,2,1,27,25.23,48.41,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2386
2026-01-25 09:00:00,Highway_Entry,Wednesday,9,Urban,4,4,5,26.25,63.89,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,5105
2026-01-25 03:00:00,Highway_Entry,Monday,3,Commercial,3,1,12,32.45,45.69,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2408
2026-01-25 18:00:00,Junction_B,Saturday,18,Urban,5,4,5,40.29,38.63,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,4400
2026-01-25 11:00:00,Junction_A,Sunday,11,Urban,1,3,6,26.84,89.11,1.48,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2443
2026-01-25 18:00:00,Market_Street,Saturday,18,Urban,2,2,16,32.33,103.7,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,4271
2026-01-26 15:00:00,Market_Street,Monday,15,Highway,1,0,21,26.39,56.52,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1756
2026-01-26 16:00:00,Junction_A,Thursday,16,Highway,6,1,21,28.26,66.72,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3201
2026-01-26 05:00:00,Metro_Road,Tuesday,5,Commercial,5,1,13,27.72,41.94,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3090
2026-01-26 03:00:00,Junction_B,Tuesday,3,Urban,1,3,8,31.19,50.59,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2261
2026-01-26 15:00:00,Highway_Entry,Tuesday,15,Urban,1,4,8,30.65,49.79,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,2917
2026-01-26 04:00:00,Highway_Entry,Saturday,4,Commercial,6,2,8,35.68,55.43,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3486
2026-01-26 09:00:00,School_Zone,Saturday,9,Urban,5,0,7,25.81,67.18,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3944
2026-01-26 03:00:00,Metro_Road,Saturday,3,Highway,3,2,27,24.7,58.76,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,2878
2026-01-26 22:00:00,Market_Street,Sunday,22,Urban,1,0,14,24.13,50.27,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,1,3372
2026-01-26 09:00:00,Market_Street,Sunday,9,Highway,3,4,22,26.02,37.48,0.57,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,1,5397
2026-01-26 02:00:00,Junction_B,Monday,2,Urban,2,0,8,36.56,45.03,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2065
2026-01-26 15:00:00,Junction_B,Thursday,15,Commercial,2,4,15,31.48,66.64,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2614
2026-01-26 14:00:00,Metro_Road,Saturday,14,Highway,2,4,17,18.95,66.59,0.7,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,1,3452
2026-01-26 04:00:00,Highway_Entry,Wednesday,4,Urban,6,3,12,24.39,73.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2907
2026-01-26 15:00:00,Junction_A,Monday,15,Commercial,1,3,9,31.84,51.56,2.04,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,2632
2026-01-26 09:00:00,Junction_A,Friday,9,Commercial,3,0,6,35.78,63.03,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,1,4694
2026-01-26 06:00:00,Junction_B,Saturday,6,Residential,3,1,9,28.01,79.51,0.09,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2579
2026-01-26 02:00:00,School_Zone,Friday,2,Highway,4,2,22,31.3,90.83,0.16,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2083
2026-01-26 17:00:00,Highway_Entry,Tuesday,17,Highway,5,2,19,21.23,85.5,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,3740
2026-01-26 13:00:00,School_Zone,Friday,13,Urban,5,4,13,32.27,59.9,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,3110
2026-01-26 07:00:00,Junction_A,Wednesday,7,Highway,1,1,30,35.63,90.34,0.16,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2340
2026-01-26 19:00:00,Junction_B,Monday,19,Commercial,5,4,3,28.64,71.54,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,4199
2026-01-26 15:00:00,School_Zone,Thursday,15,Urban,5,2,6,36.97,63.55,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2266
2026-01-26 09:00:00,Metro_Road,Wednesday,9,Commercial,2,2,11,35.64,35.52,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4296
2026-01-27 11:00:00,School_Zone,Wednesday,11,Residential,3,4,11,25.39,70.21,1.03,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2388
2026-01-27 17:00:00,Market_Street,Sunday,17,Highway,5,2,18,34.63,30.12,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,4681
2026-01-27 15:00:00,Metro_Road,Monday,15,Commercial,2,3,8,21.16,68.86,0.01,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,1,2926
2026-01-27 12:00:00,Market_Street,Wednesday,12,Commercial,1,3,9,28.53,75.47,1.65,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3061
2026-01-27 13:00:00,Junction_A,Saturday,13,Commercial,4,4,17,31.71,57.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",2,0,3327
2026-01-27 22:00:00,Junction_A,Friday,22,Highway,2,0,28,31.37,55.91,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,1978
2026-01-27 20:00:00,Highway_Entry,Sunday,20,Highway,3,2,29,24.01,61.62,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,4503
2026-01-27 20:00:00,School_Zone,Friday,20,Residential,2,0,8,29.34,47.46,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3041
2026-01-27 15:00:00,School_Zone,Tuesday,15,Urban,6,0,7,34.08,72.13,0.54,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",1,0,2550
2026-01-27 02:00:00,Highway_Entry,Thursday,2,Urban,3,0,10,16.04,28.7,0.67,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",0,0,1514
2026-01-27 06:00:00,Highway_Entry,Sunday,6,Residential,3,4,12,36.17,66.27,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3008
2026-01-27 06:00:00,School_Zone,Thursday,6,Commercial,2,4,5,34.43,54.51,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",5,0,3060
2026-01-27 09:00:00,Junction_B,Thursday,9,Residential,3,0,11,24.01,48.94,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,2985
2026-01-27 15:00:00,School_Zone,Monday,15,Highway,1,2,22,27.03,46.98,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",3,0,2150
2026-01-27 17:00:00,Metro_Road,Wednesday,17,Urban,5,2,14,27.2,66.53,0.0,"['Clear', 'Cloudy', 'Rainy', 'Foggy']",4,0,4465
